region_name,tpak_male,tpak_female,year,admin_level
Merauke,80.02,56.11,2023,City_Regency
Jayawijaya,90.73,80.71,2023,City_Regency
Jayapura,82.64,51.04,2023,City_Regency
Nabire,81.8,54.86,2023,City_Regency
Kepulauan Yapen,75.74,45.16,2023,City_Regency
Biak Numfor,74.33,57.16,2023,City_Regency
Paniai,88.54,48.06,2023,City_Regency
Puncak Jaya,95.5,74.28,2023,City_Regency
Mimika,85.41,42.67,2023,City_Regency
Boven Digoel,81.96,59.67,2023,City_Regency
Mappi,74.83,34.87,2023,City_Regency
Asmat,67.86,50.72,2023,City_Regency
Yahukimo,89.84,65.82,2023,City_Regency
Pegunungan Bintang,90.51,83.84,2023,City_Regency
Tolikara,91.32,89.72,2023,City_Regency
Sarmi,79.4,49.54,2023,City_Regency
Keerom,87.48,64.53,2023,City_Regency
Waropen,77.04,54.39,2023,City_Regency
Supiori,71.68,42.08,2023,City_Regency
Mamberamo Raya,54.37,29.89,2023,City_Regency
Nduga,95.35,98.09,2023,City_Regency
Lanny Jaya,94.47,96.45,2023,City_Regency
Mamberamo Tengah,93.62,91.23,2023,City_Regency
Yalimo,92.54,91.03,2023,City_Regency
Puncak,94.05,92.62,2023,City_Regency
Dogiyai,89.93,88.86,2023,City_Regency
Intan Jaya,89.36,75.53,2023,City_Regency
Deiyai,84.26,51.29,2023,City_Regency
Kota Jayapura,81.92,50.37,2023,City_Regency
PAPUA SELATAN,,,2023,Province
Merauke,,,2023,City_Regency
Boven Digoel,,,2023,City_Regency
Mappi,,,2023,City_Regency
Asmat,,,2023,City_Regency
PAPUA TENGAH,,,2023,Province
Mimika,,,2023,City_Regency
Dogiyai,,,2023,City_Regency
Deiyai,,,2023,City_Regency
Nabire,,,2023,City_Regency
Paniai,,,2023,City_Regency
Intan Jaya,,,2023,City_Regency
Puncak,,,2023,City_Regency
Puncak Jaya,,,2023,City_Regency
PAPUA PEGUNUNGAN,,,2023,Province
Nduga,,,2023,City_Regency
Jayawijaya,,,2023,City_Regency
Lanny Jaya,,,2023,City_Regency
Tolikara,,,2023,City_Regency
Mamberamo Tengah,,,2023,City_Regency
Yalimo,,,2023,City_Regency
Yahukimo,,,2023,City_Regency
Pegunungan Bintang,,,2023,City_Regency
INDONESIA,84.26,54.52,2023,National
ACEH,80.68,49.62,2024,Province
Simeulue,83.7,58.02,2024,City_Regency
Aceh Singkil,76.25,39.11,2024,City_Regency
Aceh Selatan,75.9,42.68,2024,City_Regency
Aceh Tenggara,84.75,56.27,2024,City_Regency
Aceh Timur,82.94,38.86,2024,City_Regency
Aceh Tengah,87.23,67.4,2024,City_Regency
Aceh Barat,73.18,47.15,2024,City_Regency
Aceh Besar,82.41,51.59,2024,City_Regency
Pidie,79.09,45.64,2024,City_Regency
Bireuen,80.74,54.36,2024,City_Regency
Aceh Utara,76.33,42.04,2024,City_Regency
Aceh Barat Daya,83.08,37.63,2024,City_Regency
Gayo Lues,87.06,71.43,2024,City_Regency
Aceh Tamiang,85.19,53.99,2024,City_Regency
Nagan Raya,84.63,43.0,2024,City_Regency
Aceh Jaya,83.56,58.01,2024,City_Regency
Bener Meriah,89.18,78.39,2024,City_Regency
Pidie Jaya,76.32,43.9,2024,City_Regency
Kota Banda Aceh,77.17,53.01,2024,City_Regency
Kota Sabang,81.57,54.71,2024,City_Regency
Kota Langsa,74.78,45.38,2024,City_Regency
Kota Lhokseumawe,79.44,50.25,2024,City_Regency
Kota Subulussalam,85.98,50.87,2024,City_Regency
SUMATERA UTARA,84.25,58.54,2024,Province
Nias,82.37,82.52,2024,City_Regency
Mandailing Natal,77.52,51.63,2024,City_Regency
Tapanuli Selatan,82.29,69.01,2024,City_Regency
Tapanuli Tengah,84.62,66.75,2024,City_Regency
Tapanuli Utara,85.91,81.48,2024,City_Regency
Toba Samosir / Toba,88.17,77.05,2024,City_Regency
Labuhan Batu,82.82,47.66,2024,City_Regency
Asahan,84.09,50.98,2024,City_Regency
Simalungun,79.95,62.63,2024,City_Regency
Dairi,87.79,79.86,2024,City_Regency
Karo,89.61,78.82,2024,City_Regency
Deli Serdang,85.69,49.47,2024,City_Regency
Langkat,90.74,61.74,2024,City_Regency
Nias Selatan,84.2,73.44,2024,City_Regency
Humbang Hasundutan,88.46,84.6,2024,City_Regency
Pakpak Bharat,89.91,80.89,2024,City_Regency
Samosir,90.55,80.73,2024,City_Regency
Serdang Bedagai,83.95,51.5,2024,City_Regency
Batu Bara,89.52,54.6,2024,City_Regency
Padang Lawas Utara,81.95,63.72,2024,City_Regency
Padang Lawas,89.15,65.86,2024,City_Regency
Labuhan Batu Selatan,87.22,55.86,2024,City_Regency
Labuhan Batu Utara,85.45,43.87,2024,City_Regency
Nias Utara,86.23,73.37,2024,City_Regency
Nias Barat,84.66,78.02,2024,City_Regency
Kota Sibolga,80.56,61.1,2024,City_Regency
Kota Tanjung Balai,84.25,54.55,2024,City_Regency
Kota Pematang Siantar,83.37,60.73,2024,City_Regency
Kota Tebing Tinggi,82.19,51.3,2024,City_Regency
Kota Medan,81.11,52.15,2024,City_Regency
Kota Binjai,79.67,49.12,2024,City_Regency
Kota Padangsidimpuan,80.0,56.85,2024,City_Regency
Kota Gunungsitoli,81.61,61.45,2024,City_Regency
SUMATERA BARAT,82.75,57.75,2024,Province
Kepulauan Mentawai,86.66,80.01,2024,City_Regency
Pesisir Selatan,83.7,48.31,2024,City_Regency
Solok,86.63,66.93,2024,City_Regency
Sijunjung,82.89,57.26,2024,City_Regency
Tanah Datar,83.46,58.91,2024,City_Regency
Padang Pariaman,76.8,57.53,2024,City_Regency
Agam,80.99,57.84,2024,City_Regency
Lima Puluh Kota,84.1,64.3,2024,City_Regency
Pasaman,84.74,58.83,2024,City_Regency
Solok Selatan,87.17,65.91,2024,City_Regency
Dharmasraya,89.72,58.76,2024,City_Regency
Pasaman Barat,84.4,49.48,2024,City_Regency
Kota Padang,80.18,54.25,2024,City_Regency
Kota Solok,79.77,62.54,2024,City_Regency
Kota Sawah Lunto,83.7,63.35,2024,City_Regency
Kota Padang Panjang,76.35,56.34,2024,City_Regency
Kota Bukittinggi,82.67,57.48,2024,City_Regency
Kota Payakumbuh,80.57,60.51,2024,City_Regency
Kota Pariaman,80.54,59.2,2024,City_Regency
RIAU,84.8,47.05,2024,Province
Kuantan Singingi,85.13,45.37,2024,City_Regency
Indragiri Hulu,85.03,44.48,2024,City_Regency
Indragiri Hilir,85.8,49.29,2024,City_Regency
Pelalawan,88.4,44.74,2024,City_Regency
Siak,86.21,46.91,2024,City_Regency
Kampar,83.06,43.57,2024,City_Regency
Rokan Hulu,88.42,47.03,2024,City_Regency
Bengkalis,85.09,44.56,2024,City_Regency
Rokan Hilir,85.85,44.31,2024,City_Regency
Kepulauan Meranti,83.36,52.09,2024,City_Regency
Kota Pekanbaru,80.58,53.92,2024,City_Regency
Kota Dumai,84.75,44.8,2024,City_Regency
JAMBI,86.04,51.17,2024,Province
Kerinci,88.64,66.71,2024,City_Regency
Merangin,87.13,62.03,2024,City_Regency
Sarolangun,87.17,48.41,2024,City_Regency
Batang Hari,85.73,40.47,2024,City_Regency
Muaro Jambi,89.04,50.6,2024,City_Regency
Tanjung Jabung Timur,88.69,41.47,2024,City_Regency
Tanjung Jabung Barat,86.55,47.76,2024,City_Regency
Tebo,87.33,50.09,2024,City_Regency
Bungo,85.79,49.82,2024,City_Regency
Kota Jambi,81.18,51.59,2024,City_Regency
Kota Sungai Penuh,79.44,53.3,2024,City_Regency
SUMATERA SELATAN,85.79,55.35,2024,Province
Ogan Komering Ulu,84.94,56.98,2024,City_Regency
Ogan Komering Ilir,88.03,50.5,2024,City_Regency
Muara Enim,86.88,57.73,2024,City_Regency
Lahat,85.02,60.39,2024,City_Regency
Musi Rawas,89.56,59.03,2024,City_Regency
Musi Banyuasin,86.04,52.71,2024,City_Regency
Banyu Asin,87.78,41.94,2024,City_Regency
Ogan Komering Ulu Selatan,92.37,66.58,2024,City_Regency
Ogan Komering Ulu Timur,89.67,63.99,2024,City_Regency
Ogan Ilir,88.71,67.11,2024,City_Regency
Empat Lawang,85.96,69.56,2024,City_Regency
Penukal Abab Lematang Ilir,88.09,69.85,2024,City_Regency
Musi Rawas Utara,83.99,55.97,2024,City_Regency
Kota Palembang,79.03,46.24,2024,City_Regency
Kota Prabumulih,82.64,58.38,2024,City_Regency
Kota Pagar Alam,88.35,67.43,2024,City_Regency
Kota Lubuklinggau,82.51,59.92,2024,City_Regency
BENGKULU,85.1,57.74,2024,Province
Bengkulu Selatan,86.53,61.98,2024,City_Regency
Rejang Lebong,85.73,63.72,2024,City_Regency
Bengkulu Utara,86.86,56.21,2024,City_Regency
Kaur,85.89,56.42,2024,City_Regency
Seluma,89.18,56.69,2024,City_Regency
Mukomuko,85.79,45.95,2024,City_Regency
Lebong,87.7,54.66,2024,City_Regency
Kepahiang,86.84,65.56,2024,City_Regency
Bengkulu Tengah,86.52,50.39,2024,City_Regency
Kota Bengkulu,77.73,59.29,2024,City_Regency
LAMPUNG,85.61,54.58,2024,Province
Lampung Barat,90.91,74.07,2024,City_Regency
Tanggamus,87.83,52.43,2024,City_Regency
Lampung Selatan,83.37,50.67,2024,City_Regency
Lampung Timur,86.73,50.62,2024,City_Regency
Lampung Tengah,85.62,60.96,2024,City_Regency
Lampung Utara,82.23,50.44,2024,City_Regency
Way Kanan,88.92,57.9,2024,City_Regency
Tulangbawang,91.18,50.58,2024,City_Regency
Pesawaran,86.32,54.13,2024,City_Regency
Pringsewu,89.44,56.82,2024,City_Regency
Mesuji,88.42,50.84,2024,City_Regency
Tulang Bawang Barat,89.17,52.05,2024,City_Regency
Pesisir Barat,86.12,57.58,2024,City_Regency
Kota Bandar Lampung,79.91,52.19,2024,City_Regency
Kota Metro,81.53,58.66,2024,City_Regency
KEP. BANGKA BELITUNG,86.2,50.57,2024,Province
Bangka,84.55,50.26,2024,City_Regency
Belitung,87.1,48.6,2024,City_Regency
Bangka Barat,87.44,52.07,2024,City_Regency
Bangka Tengah,88.18,50.98,2024,City_Regency
Bangka Selatan,89.97,46.9,2024,City_Regency
Belitung Timur,86.78,53.19,2024,City_Regency
Kota Pangkal Pinang,81.02,52.73,2024,City_Regency
KEPULAUAN RIAU,85.73,52.15,2024,Province
Karimun,83.04,52.68,2024,City_Regency
Bintan,84.38,50.91,2024,City_Regency
Natuna,85.75,59.03,2024,City_Regency
Lingga,81.3,41.72,2024,City_Regency
Kepulauan Anambas,80.5,57.11,2024,City_Regency
Kota Batam,87.98,51.48,2024,City_Regency
Kota Tanjung Pinang,81.03,56.96,2024,City_Regency
DKI JAKARTA,79.95,50.24,2024,Province
Kep. Seribu,84.91,60.42,2024,City_Regency
Kota Jakarta Selatan,79.2,50.47,2024,City_Regency
Kota Jakarta Timur,78.9,50.19,2024,City_Regency
Kota Jakarta Pusat,79.49,50.44,2024,City_Regency
Kota Jakarta Barat,79.81,48.39,2024,City_Regency
Kota Jakarta Utara,83.1,52.34,2024,City_Regency
JAWA BARAT,84.51,50.59,2024,Province
Bogor,85.99,45.57,2024,City_Regency
Sukabumi,85.69,53.44,2024,City_Regency
Cianjur,88.86,55.61,2024,City_Regency
Bandung,82.71,51.25,2024,City_Regency
Garut,85.54,56.48,2024,City_Regency
Tasikmalaya,83.98,53.26,2024,City_Regency
Ciamis,80.8,55.64,2024,City_Regency
Kuningan,80.57,50.85,2024,City_Regency
Cirebon,86.46,51.86,2024,City_Regency
Majalengka,85.24,54.11,2024,City_Regency
Sumedang,83.74,54.65,2024,City_Regency
Indramayu,84.71,48.21,2024,City_Regency
Subang,87.76,55.83,2024,City_Regency
Purwakarta,86.62,46.19,2024,City_Regency
Karawang,83.56,43.48,2024,City_Regency
Bekasi,85.51,44.34,2024,City_Regency
Bandung Barat,87.12,48.84,2024,City_Regency
Pangandaran,91.31,69.11,2024,City_Regency
Kota Bogor,83.71,50.69,2024,City_Regency
Kota Sukabumi,79.54,45.67,2024,City_Regency
Kota Bandung,83.93,51.96,2024,City_Regency
Kota Cirebon,82.41,54.77,2024,City_Regency
Kota Bekasi,80.54,50.63,2024,City_Regency
Kota Depok,78.9,46.83,2024,City_Regency
Kota Cimahi,82.9,49.99,2024,City_Regency
Kota Tasikmalaya,83.54,54.03,2024,City_Regency
Kota Banjar,82.35,52.16,2024,City_Regency
JAWA TENGAH,85.66,61.82,2024,Province
Cilacap,83.55,52.28,2024,City_Regency
Banyumas,85.44,50.62,2024,City_Regency
Purbalingga,86.48,62.25,2024,City_Regency
Banjarnegara,87.45,58.96,2024,City_Regency
Kebumen,88.08,66.46,2024,City_Regency
Purworejo,84.64,62.87,2024,City_Regency
Wonosobo,87.55,61.97,2024,City_Regency
Magelang,87.51,67.9,2024,City_Regency
Boyolali,84.67,65.85,2024,City_Regency
Klaten,84.73,64.0,2024,City_Regency
Sukoharjo,79.64,56.92,2024,City_Regency
Wonogiri,88.0,67.63,2024,City_Regency
Karanganyar,85.07,64.27,2024,City_Regency
Sragen,84.19,65.1,2024,City_Regency
Grobogan,90.17,63.01,2024,City_Regency
Blora,85.38,61.75,2024,City_Regency
Rembang,87.23,61.76,2024,City_Regency
Pati,88.61,65.08,2024,City_Regency
Kudus,83.36,67.86,2024,City_Regency
Jepara,86.16,57.69,2024,City_Regency
Demak,86.06,58.56,2024,City_Regency
Semarang,87.09,71.67,2024,City_Regency
Temanggung,87.61,68.52,2024,City_Regency
Kendal,87.16,66.45,2024,City_Regency
Batang,88.96,66.81,2024,City_Regency
Pekalongan,87.33,65.13,2024,City_Regency
Pemalang,85.15,59.09,2024,City_Regency
Tegal,82.33,64.47,2024,City_Regency
Brebes,88.09,55.38,2024,City_Regency
Kota Magelang,77.91,57.68,2024,City_Regency
Kota Surakarta,78.93,56.45,2024,City_Regency
Kota Salatiga,80.18,61.65,2024,City_Regency
Kota Semarang,79.92,60.24,2024,City_Regency
Kota Pekalongan,85.54,66.48,2024,City_Regency
Kota Tegal,83.51,55.63,2024,City_Regency
D I YOGYAKARTA,83.27,66.59,2024,Province
Kulon Progo,84.69,72.66,2024,City_Regency
Bantul,82.77,67.15,2024,City_Regency
Gunung Kidul,86.6,67.51,2024,City_Regency
Sleman,82.86,63.99,2024,City_Regency
Kota Yogyakarta,77.43,64.19,2024,City_Regency
JAWA TIMUR,86.52,60.64,2024,Province
Pacitan,90.3,82.93,2024,City_Regency
Ponorogo,87.19,70.46,2024,City_Regency
Trenggalek,89.94,70.27,2024,City_Regency
Tulungagung,87.99,63.29,2024,City_Regency
Blitar,87.26,57.41,2024,City_Regency
Kediri,86.69,55.76,2024,City_Regency
Malang,87.02,58.74,2024,City_Regency
Lumajang,88.5,53.91,2024,City_Regency
Jember,87.96,59.84,2024,City_Regency
Banyuwangi,88.01,62.87,2024,City_Regency
Bondowoso,89.86,60.97,2024,City_Regency
Situbondo,89.85,64.13,2024,City_Regency
Probolinggo,88.74,58.3,2024,City_Regency
Pasuruan,87.51,63.27,2024,City_Regency
Sidoarjo,82.54,54.23,2024,City_Regency
Mojokerto,87.06,60.88,2024,City_Regency
Jombang,85.48,58.2,2024,City_Regency
Nganjuk,84.35,55.22,2024,City_Regency
Madiun,85.4,59.73,2024,City_Regency
Magetan,86.42,68.12,2024,City_Regency
Ngawi,86.19,65.64,2024,City_Regency
Bojonegoro,88.26,59.53,2024,City_Regency
Tuban,89.92,59.41,2024,City_Regency
Lamongan,89.0,60.78,2024,City_Regency
Gresik,86.8,56.37,2024,City_Regency
Bangkalan,84.17,57.37,2024,City_Regency
Sampang,87.54,60.1,2024,City_Regency
Pamekasan,87.27,71.42,2024,City_Regency
Sumenep,87.24,69.82,2024,City_Regency
Kota Kediri,80.99,60.55,2024,City_Regency
Kota Blitar,82.02,59.23,2024,City_Regency
Kota Malang,79.5,55.86,2024,City_Regency
Kota Probolinggo,82.44,53.09,2024,City_Regency
Kota Pasuruan,82.98,62.58,2024,City_Regency
Kota Mojokerto,84.06,61.61,2024,City_Regency
Kota Madiun,78.87,62.81,2024,City_Regency
Kota Surabaya,81.92,59.48,2024,City_Regency
Kota Batu,87.33,59.65,2024,City_Regency
BANTEN,82.95,48.9,2024,Province
Pandeglang,83.45,49.49,2024,City_Regency
Lebak,87.26,57.53,2024,City_Regency
Tangerang,84.29,46.78,2024,City_Regency
Serang,83.05,51.86,2024,City_Regency
Kota Tangerang,82.13,49.79,2024,City_Regency
Kota Cilegon,78.06,43.26,2024,City_Regency
Kota Serang,84.38,53.21,2024,City_Regency
Kota Tangerang Selatan,76.58,40.01,2024,City_Regency
BALI,83.77,70.49,2024,Province
Jembrana,86.78,73.49,2024,City_Regency
Tabanan,83.17,67.59,2024,City_Regency
Badung,83.16,68.07,2024,City_Regency
Gianyar,83.7,69.46,2024,City_Regency
Klungkung,82.89,71.58,2024,City_Regency
Bangli,88.02,76.49,2024,City_Regency
Karangasem,87.41,80.11,2024,City_Regency
Buleleng,84.77,74.78,2024,City_Regency
Kota Denpasar,78.8,60.5,2024,City_Regency
NUSA TENGGARA BARAT,86.47,68.04,2024,Province
Lombok Barat,87.97,64.47,2024,City_Regency
Lombok Tengah,86.88,71.38,2024,City_Regency
Lombok Timur,86.95,69.94,2024,City_Regency
Sumbawa,83.45,64.46,2024,City_Regency
Dompu,86.66,73.96,2024,City_Regency
Bima,86.81,69.23,2024,City_Regency
Sumbawa Barat,87.81,63.59,2024,City_Regency
Lombok Utara,91.84,69.91,2024,City_Regency
Kota Mataram,82.48,61.41,2024,City_Regency
Kota Bima,82.15,64.58,2024,City_Regency
NUSA TENGGARA TIMUR,84.7,70.4,2024,Province
Sumba Barat,81.47,72.69,2024,City_Regency
Sumba Timur,81.34,67.17,2024,City_Regency
Kupang,82.91,55.44,2024,City_Regency
Timor Tengah Selatan,93.2,81.81,2024,City_Regency
Timor Tengah Utara,86.81,78.52,2024,City_Regency
Belu,89.36,70.44,2024,City_Regency
Alor,84.31,78.13,2024,City_Regency
Lembata,88.57,79.08,2024,City_Regency
Flores Timur,81.56,67.42,2024,City_Regency
Sikka,82.23,66.47,2024,City_Regency
Ende,82.04,72.86,2024,City_Regency
Ngada,89.36,83.57,2024,City_Regency
Manggarai,88.28,78.04,2024,City_Regency
Rote Ndao,82.42,61.14,2024,City_Regency
Manggarai Barat,83.81,69.56,2024,City_Regency
Sumba Tengah,83.82,69.1,2024,City_Regency
Sumba Barat Daya,86.28,70.78,2024,City_Regency
Nagekeo,85.11,67.33,2024,City_Regency
Manggarai Timur,88.16,78.47,2024,City_Regency
Sabu Raijua,82.85,71.68,2024,City_Regency
Malaka,76.63,67.68,2024,City_Regency
Kota Kupang,79.1,54.86,2024,City_Regency
KALIMANTAN BARAT,86.05,53.95,2024,Province
Sambas,85.2,59.91,2024,City_Regency
Bengkayang,86.85,56.88,2024,City_Regency
Landak,85.61,56.55,2024,City_Regency
Mempawah,88.88,56.54,2024,City_Regency
Sanggau,87.44,54.67,2024,City_Regency
Ketapang,89.57,41.81,2024,City_Regency
Sintang,85.87,63.22,2024,City_Regency
Kapuas Hulu,86.15,65.25,2024,City_Regency
Sekadau,90.71,61.41,2024,City_Regency
Melawi,88.96,60.51,2024,City_Regency
Kayong Utara,86.82,55.67,2024,City_Regency
Kubu Raya,87.66,43.07,2024,City_Regency
Kota Pontianak,78.59,50.68,2024,City_Regency
Kota Singkawang,81.13,50.46,2024,City_Regency
KALIMANTAN TENGAH,86.5,49.6,2024,Province
Kotawaringin Barat,88.89,47.87,2024,City_Regency
Kotawaringin Timur,85.63,40.77,2024,City_Regency
Kapuas,88.1,53.9,2024,City_Regency
Barito Selatan,84.54,52.58,2024,City_Regency
Barito Utara,84.87,55.61,2024,City_Regency
Sukamara,85.39,52.27,2024,City_Regency
Lamandau,87.99,53.78,2024,City_Regency
Seruyan,89.33,48.06,2024,City_Regency
Katingan,85.96,47.82,2024,City_Regency
Pulang Pisau,90.03,53.13,2024,City_Regency
Gunung Mas,87.72,47.35,2024,City_Regency
Barito Timur,87.71,68.91,2024,City_Regency
Murung Raya,82.49,37.92,2024,City_Regency
Kota Palangka Raya,82.15,49.37,2024,City_Regency
KALIMANTAN SELATAN,84.71,55.52,2024,Province
Tanah Laut,88.96,56.4,2024,City_Regency
Kotabaru,85.02,45.25,2024,City_Regency
Banjar,86.42,55.45,2024,City_Regency
Barito Kuala,88.92,57.66,2024,City_Regency
Tapin,83.28,53.03,2024,City_Regency
Hulu Sungai Selatan,87.24,64.32,2024,City_Regency
Hulu Sungai Tengah,85.5,63.51,2024,City_Regency
Hulu Sungai Utara,84.75,63.09,2024,City_Regency
Tabalong,85.03,63.08,2024,City_Regency
Tanah Bumbu,87.02,46.8,2024,City_Regency
Balangan,86.86,66.81,2024,City_Regency
Kota Banjarmasin,77.16,50.93,2024,City_Regency
Kota Banjar Baru,81.87,52.65,2024,City_Regency
KALIMANTAN TIMUR,83.75,49.07,2024,Province
Paser,89.43,46.22,2024,City_Regency
Kutai Barat,83.77,55.1,2024,City_Regency
Kutai Kartanegara,83.85,44.86,2024,City_Regency
Kutai Timur,86.25,43.71,2024,City_Regency
Berau,86.02,46.32,2024,City_Regency
Penajam Paser Utara,88.5,56.79,2024,City_Regency
Mahakam Ulu,81.17,57.98,2024,City_Regency
Kota Balikpapan,80.33,52.71,2024,City_Regency
Kota Samarinda,80.87,49.7,2024,City_Regency
Kota Bontang,84.11,50.72,2024,City_Regency
KALIMANTAN UTARA,86.51,52.14,2024,Province
Malinau,86.54,57.83,2024,City_Regency
Bulungan,87.8,53.51,2024,City_Regency
Tana Tidung,87.49,58.41,2024,City_Regency
Nunukan,90.74,58.03,2024,City_Regency
Kota Tarakan,81.88,44.0,2024,City_Regency
SULAWESI UTARA,81.91,49.59,2024,Province
Bolaang Mongondow,86.06,48.52,2024,City_Regency
Minahasa,79.84,49.54,2024,City_Regency
Kepulauan Sangihe,80.64,45.18,2024,City_Regency
Kepulauan Talaud,80.4,57.74,2024,City_Regency
Minahasa Selatan,84.0,48.62,2024,City_Regency
Minahasa Utara,82.7,43.66,2024,City_Regency
Bolaang Mongondow Utara,84.19,49.42,2024,City_Regency
Siau Tagulandang Biaro,83.78,55.19,2024,City_Regency
Minahasa Tenggara,87.19,57.93,2024,City_Regency
Bolaang Mongondow Selatan,87.3,44.36,2024,City_Regency
Bolaang Mongondow Timur,85.46,37.76,2024,City_Regency
Kota Manado,76.34,50.09,2024,City_Regency
Kota Bitung,82.61,52.39,2024,City_Regency
Kota Tomohon,76.36,50.92,2024,City_Regency
Kota Kotamobagu,86.25,55.52,2024,City_Regency
SULAWESI TENGAH,85.94,55.47,2024,Province
Banggai Kepulauan,84.89,61.84,2024,City_Regency
Banggai,86.46,56.41,2024,City_Regency
Morowali,85.2,30.82,2024,City_Regency
Poso,82.17,54.34,2024,City_Regency
Donggala,85.01,50.77,2024,City_Regency
Toli-Toli,87.54,49.58,2024,City_Regency
Buol,85.95,54.36,2024,City_Regency
Parigi Moutong,88.91,59.79,2024,City_Regency
Tojo Una-Una,88.83,60.41,2024,City_Regency
Sigi,86.93,64.43,2024,City_Regency
Banggai Laut,85.2,52.51,2024,City_Regency
Morowali Utara,84.72,54.5,2024,City_Regency
Kota Palu,83.4,57.72,2024,City_Regency
SULAWESI SELATAN,82.52,52.68,2024,Province
Kepulauan Selayar,79.84,55.25,2024,City_Regency
Bulukumba,84.85,60.79,2024,City_Regency
Bantaeng,88.05,69.11,2024,City_Regency
Jeneponto,85.1,50.51,2024,City_Regency
Takalar,85.3,44.93,2024,City_Regency
Gowa,86.57,59.5,2024,City_Regency
Sinjai,84.36,61.79,2024,City_Regency
Maros,79.4,43.88,2024,City_Regency
Pangkajene dan Kepulauan,84.96,58.16,2024,City_Regency
Barru,78.57,41.26,2024,City_Regency
Bone,82.44,47.12,2024,City_Regency
Soppeng,81.41,45.23,2024,City_Regency
Wajo,84.58,52.19,2024,City_Regency
Sidenreng Rappang,83.97,39.21,2024,City_Regency
Pinrang,82.58,46.53,2024,City_Regency
Enrekang,85.25,65.17,2024,City_Regency
Luwu,81.73,54.78,2024,City_Regency
Tana Toraja,80.71,71.72,2024,City_Regency
Luwu Utara,84.96,53.34,2024,City_Regency
Luwu Timur,86.06,53.55,2024,City_Regency
Toraja Utara,78.75,66.07,2024,City_Regency
Kota Makasar,77.44,47.06,2024,City_Regency
Kota Parepare,81.42,58.3,2024,City_Regency
Kota Palopo,80.45,52.02,2024,City_Regency
SULAWESI TENGGARA,85.03,60.3,2024,Province
Buton,81.17,57.19,2024,City_Regency
Muna,78.23,62.68,2024,City_Regency
Konawe,84.67,50.13,2024,City_Regency
Kolaka,91.12,74.58,2024,City_Regency
Konawe Selatan,88.63,51.12,2024,City_Regency
Bombana,87.13,56.64,2024,City_Regency
Wakatobi,83.86,61.69,2024,City_Regency
Kolaka Utara,91.64,71.07,2024,City_Regency
Buton Utara,87.13,76.31,2024,City_Regency
Konawe Utara,87.92,67.75,2024,City_Regency
Kolaka Timur,86.19,57.02,2024,City_Regency
Konawe Kepulauan,89.62,72.73,2024,City_Regency
Muna Barat,84.53,63.43,2024,City_Regency
Buton Tengah,79.35,56.57,2024,City_Regency
Buton Selatan,87.79,75.99,2024,City_Regency
Kota Kendari,81.25,55.49,2024,City_Regency
Kota Baubau,80.51,58.12,2024,City_Regency
GORONTALO,84.5,55.23,2024,Province
Boalemo,84.4,54.18,2024,City_Regency
Gorontalo,86.05,56.83,2024,City_Regency
Pohuwato,87.31,56.23,2024,City_Regency
Bone Bolango,85.14,52.56,2024,City_Regency
Gorontalo Utara,83.16,56.14,2024,City_Regency
Kota Gorontalo,79.75,53.75,2024,City_Regency
SULAWESI BARAT,85.95,56.46,2024,Province
Majene,80.13,47.42,2024,City_Regency
Polewali Mandar,83.99,57.47,2024,City_Regency
Mamasa,86.93,63.75,2024,City_Regency
Mamuju,88.45,61.92,2024,City_Regency
Mamuju Utara / Pasangkayu,88.81,54.11,2024,City_Regency
Mamuju Tengah,89.21,47.53,2024,City_Regency
MALUKU,76.62,56.25,2024,Province
Maluku Tenggara Barat / Kepulauan Tanimbar,73.88,51.95,2024,City_Regency
Maluku Tenggara,72.29,62.98,2024,City_Regency
Maluku Tengah,74.52,57.48,2024,City_Regency
Buru,86.05,58.34,2024,City_Regency
Kepulauan Aru,81.54,40.89,2024,City_Regency
Seram Bagian Barat,78.11,60.95,2024,City_Regency
Seram Bagian Timur,71.34,50.33,2024,City_Regency
Maluku Barat Daya,81.34,59.96,2024,City_Regency
Buru Selatan,77.47,66.41,2024,City_Regency
Kota Ambon,76.29,56.95,2024,City_Regency
Kota Tual,77.53,44.42,2024,City_Regency
MALUKU UTARA,82.4,54.98,2024,Province
Halmahera Barat,81.3,56.71,2024,City_Regency
Halmahera Tengah,89.94,49.51,2024,City_Regency
Kepulauan Sula,80.38,46.46,2024,City_Regency
Halmahera Selatan,85.31,63.33,2024,City_Regency
Halmahera Utara,81.74,59.19,2024,City_Regency
Halmahera Timur,86.74,50.93,2024,City_Regency
Pulau Morotai,81.29,51.33,2024,City_Regency
Pulau Taliabu,81.75,48.02,2024,City_Regency
Kota Ternate,75.48,51.59,2024,City_Regency
Kota Tidore Kepulauan,85.74,53.14,2024,City_Regency
PAPUA BARAT,81.42,59.8,2024,Province
Fakfak,73.42,49.0,2024,City_Regency
Kaimana,79.14,53.94,2024,City_Regency
Teluk Wondama,79.5,64.84,2024,City_Regency
Teluk Bintuni,81.7,52.88,2024,City_Regency
Manokwari,81.74,58.51,2024,City_Regency
Sorong Selatan,,,2024,City_Regency
Sorong,,,2024,City_Regency
Raja Ampat,,,2024,City_Regency
Tambrauw,,,2024,City_Regency
Maybrat,,,2024,City_Regency
Manokwari Selatan,87.77,74.15,2024,City_Regency
Pegunungan Arfak,94.55,89.75,2024,City_Regency
